0.,68.22816598120856
0.1,72.48179053654611
0.2,77.23106042647252
0.30000000000000004,82.41321960395982
0.4,87.95270277114174
0.5,93.7677370762909
0.6000000000000001,99.77953279389544
0.7000000000000001,105.9225071441263
0.8,112.15297114123284
0.9,118.45378390429961
1.,124.83365731302953
1.1,131.32150467768258
1.2000000000000002,137.9576902115494
1.3,144.78468588985993
1.4000000000000001,151.83935832585792
1.5,159.14818273870313
1.6,166.7255967896767
1.7000000000000002,174.57487821922024
1.8,182.69054562088738
1.9000000000000001,191.06130210713837
2.,199.67280190491093
2.1,208.50984513211935
2.2,217.55787986674943
2.3000000000000003,226.80386749634826
2.4000000000000004,236.2366514052753
2.5,245.84698688926036
2.6,255.6273710029978
2.7,265.5717773291489
2.8000000000000003,275.6753661473301
2.9000000000000004,285.9342117571464
3.,296.34506770264727
