0.,1.64
0.01,1.665296653809244
0.02,1.6918152882349606
0.03,1.719568825201733
0.04,1.7485632900407886
0.05,1.7787963231699488
0.06,1.8102554689936154
0.07,1.8429160605633501
0.08,1.8767392586683083
0.09,1.9116696498824275
0.1,1.9476328177340556
0.11,1.984532931534675
0.12,2.022249941372642
0.13,2.0606376315633983
0.14,2.0995214938030666
0.15,2.1386971203567047
0.16,2.1779290628319936
0.17,2.2169510201824254
0.18,2.2554668415934342
0.19,2.2931528575960227
0.2,2.3296616726629344
0.21,2.3646274626857897
0.22,2.397672828248963
0.23,2.428417051134207
0.24,2.4564852786978104
0.25,2.4815186198418244
0.26,2.5031843546458123
0.27,2.5211857374928233
0.28,2.5352708257809407
0.29,2.5452397802365407
0.3,2.550950191475712
0.31,2.552320136219918
0.32,2.5493288436098616
0.33,2.542015049417399
0.34,2.530473257439822
0.35000000000000003,2.5148481956349524
0.36,2.4953280425070252
0.37,2.4721368801035277
0.38,2.445526826695701
0.39,2.4157702592087307
0.4,2.3831524593400233
0.41000000000000003,2.3479649312908233
0.42,2.3104995542723543
0.43,2.2710436390806406
0.44,2.2298758385248907
0.45,2.1872630764709884
0.46,2.1434582998256437
0.47000000000000003,2.0986989065289383
0.48,2.053205690077939
0.49,2.0071822852380707
0.5,1.9608152759713793
0.51,1.9142745036533297
0.52,1.867713580809267
0.53,1.8212705513248357
0.54,1.7750686511540439
0.55,1.7292170523736912
0.56,1.6838123112048282
0.5700000000000001,1.6389390688159975
0.58,1.5946705640969088
0.59,1.5510700197540408
0.6,1.5081915738269518
0.61,1.4660807897054018
0.62,1.4247754248250715
0.63,1.3843064659051274
0.64,1.3446987895108824
0.65,1.3059710974378504
0.66,1.2681377205489408
0.67,1.2312080168665007
0.68,1.1951874598291499
0.6900000000000001,1.1600781004808836
0.7000000000000001,1.1258784843000171
0.71,1.0925848192481915
0.72,1.0601904206330204
0.73,1.0286868431588498
0.74,0.9980635421457019
0.75,0.9683084944416863
0.76,0.9394083200487695
0.77,0.911348365541576
0.78,0.8841131692120673
0.79,0.8576863204465909
0.8,0.8320508789221949
0.81,0.807189292136832
0.8200000000000001,0.783083688509179
0.8300000000000001,0.7597158581750042
0.84,0.7370674358094181
0.85,0.7151199364510852
0.86,0.6938548471290271
0.87,0.6732537066650575
0.88,0.6532981241869531
0.89,0.6339698930573595
0.9,0.6152509512724168
0.91,0.5971235216538046
0.92,0.5795700042710299
0.93,0.5625731994192638
0.9400000000000001,0.546116213004954
0.9500000000000001,0.530182278726816
0.96,0.5147552791110821
0.97,0.4998193097116993
0.98,0.4853586979717854
0.99,0.47135847225987915
1.,0.45780379658668124
1.01,0.44468019778211026
1.02,0.4319738598507274
1.03,0.41967105302142504
1.04,0.4077585359243131
1.05,0.39622361745146173
1.06,0.3850536800074934
1.07,0.3742366907737044
1.08,0.36376103123847836
1.09,0.3536151796198376
1.1,0.343788249047108
1.11,0.33426963122994074
1.12,0.3250488683117133
1.1300000000000001,0.3161161312454347
1.1400000000000001,0.30746175558496963
1.1500000000000001,0.2990762498576815
1.16,0.29095080388771866
1.17,0.28307675739982036
1.18,0.2754454717449376
1.19,0.2680488027729648
1.2,0.26087909740027065
1.21,0.2539287234708539
1.22,0.24719013931843836
1.23,0.24065639485495005
1.24,0.23432077655776223
1.25,0.22817657217086784
1.26,0.2222172875427951
1.27,0.21643694973390606
1.28,0.21082966153120558
1.29,0.20538954171349308
1.3,0.20011105988462705
1.31,0.19498902534353013
1.32,0.19001826114668172
1.33,0.185193654500044
1.34,0.18051050189576076
1.35,0.17596425961137266
1.36,0.1715503847696347
1.37,0.1672644855487847
1.3800000000000001,0.16310252400844535
1.3900000000000001,0.15906051240463365
1.4000000000000001,0.15513447417522744
1.41,0.15132067157823073
1.42,0.14761559439631033
1.43,0.14401574133092268
1.44,0.14051762744435467
1.45,0.13711805647586195
1.46,0.13381402037495835
1.47,0.13060251295802539
1.48,0.1274805280414447
1.49,0.12444511594282233
1.5,0.12149364438190807
1.51,0.11862358908128712
1.52,0.11583242573433865
1.53,0.11311763003444185
1.54,0.1104767267657738
1.55,0.10790750574856656
1.56,0.10540784354134854
1.57,0.10297561665884758
1.58,0.1006087016157915
1.59,0.09830501751562878
1.6,0.09606270469470184
1.61,0.09387997319751361
1.62,0.09175503302285405
1.6300000000000001,0.0896860941695131
1.6400000000000001,0.08767140357947174
1.6500000000000001,0.08570939295524777
1.6600000000000001,0.08379855007220824
1.67,0.08193736266410609
1.68,0.08012431846469406
1.69,0.07835793725229757
1.7,0.07663689324645556
1.71,0.07495990585446774
1.72,0.07332569444901241
1.73,0.07173297840276785
1.74,0.07018050489714286
1.75,0.06866715035664099
1.76,0.0671918276843352
1.77,0.06575344975622888
1.78,0.06435092944832543
1.79,0.06298320380178583
1.8,0.0616493181878241
1.81,0.06034834747660572
1.82,0.05907936651815511
1.83,0.05784145016249669
