  090812.15+394050.5        137.05066   39.68071   0.939    -28.1576    0.01621   -31.72797   0.02125   5       2.23332   0.16148   44.017141   0.176985
  090843.25+285229.8        137.18022   28.87495   0.9304   -27.1057    0.00614   -31.14696   0.03215   5       2.41087   0.22227   44.492386   0.219959
  090843.64+394743.6        137.18184   39.79546   1.276    -27.602     0.00858   -31.22306   0.01775   5       1.94346   0.1092    42.962385   0.145411
  090852.25+394347.1        137.21772   39.72977   2.272    -27.6733    0.01231   -31.62166   0.08309   5       2.33176   0.34747   45.298814   0.552662
  090916.57+544030.5        137.31906   54.67515   0.8245   -27.8924    0.01283   -31.52883   0.02522   5       1.96364   0.22254   43.789733   0.1906
  090918.34+542921.9        137.32644   54.48942   1.9049   -28.5286    0.03706   -32.03856   0.04842   5       1.90216   0.18192   44.546304   0.365662
  091028.19+384743.6        137.61748   38.79547   0.5211   -27.45      0.01321   -31.39708   0.03873   5       2.49591   0.26506   44.732124   0.2662
  091029.03+542718.9        137.62097   54.45528   0.5258   -27.1054    0.00935   -30.68849   0.00735   5       2.08236   0.0445    41.470515   0.104005
  091118.68+452810.8        137.82785   45.46969   1.443    -27.7165    0.01161   -31.42052   0.04182   5       1.97684   0.21658   43.795664   0.288206
  091304.83+530146.1        138.27015   53.02947   0.795    -27.3651    0.00916   -31.1902    0.02777   5       2.44816   0.25527   43.715551   0.195626
  091422.83+182110.7        138.59514   18.35299   0.9632   -27.3097    0.00631   -31.41562   0.04204   5       2.11695   0.35256   45.428747   0.284021
  091456.18+084314.7        138.7341     8.72076   1.7117   -27.5054    0.00899   -31.60812   0.07766   5       2.50907   0.40842   45.896896   0.516445
  091510.53+440035.8        138.79391   44.00995   1.2885   -27.9132    0.0115    -31.73699   0.04545   5       2.06452   0.23684   45.077163   0.308831
  091519.29+294355.8        138.83038   29.73218   1.5845   -27.4937    0.00717   -31.59358   0.06753   5       2.08078   0.37561   45.84892    0.449728
  091540.08+440113.7        138.91702   44.02049   2.6729   -27.6329    0.01868   -31.55463   0.098     5       2.20513   0.31322   45.022219   0.652841
  091617.53+303037.9        139.07306   30.51054   0.2147   -27.022     0.00947   -30.94861   0.03203   5       2.15897   0.14153   43.527147   0.221072
  091737.53+284046.2        139.40639   28.67952   0.4383   -27.2136    0.01243   -30.35325   0.01437   5       1.88075   0.08326   38.817022   0.183698
  091806.45+302407.0        139.5269    30.40196   0.5387   -27.1539    0.01297   -30.90596   0.02112   5       1.99397   0.13199   42.705934   0.162208
  091843.66+211819.8        139.68195   21.30552   0.8309   -27.8594    0.01384   -31.59277   0.02688   5       1.98901   0.16941   44.346444   0.1974
  091943.69+010828.4        139.93207    1.14124   0.7647   -27.6138    0.01223   -31.22107   0.02152   5       1.86323   0.16072   42.900955   0.170683
  092004.91+010012.5        140.02047    1.0035    2.836    -27.5413    0.01461   -31.59225   0.12247   5       2.70227   0.37879   45.645281   0.811521
  092053.77+365830.9        140.22404   36.97526   1.0833   -27.5265    0.00976   -31.03895   0.01436   5       1.82573   0.10094   42.057473   0.138746
  092140.83+293809.6        140.42013   29.63601   0.2262   -26.9806    0.00987   -30.52467   0.01072   5       2.17908   0.04715   40.901222   0.120536
  092207.22+294408.1        140.53012   29.73559   0.2843   -26.9515    0.01696   -30.50733   0.01638   5       1.94992   0.07858   40.906016   0.155264
  092433.48+365248.3        141.13951   36.8801    0.906    -26.4869    0.00816   -30.48192   0.02611   5       2.13899   0.22224   42.640485   0.18292
  092514.04+522112.6        141.30854   52.3535    2.87     -27.7917    0.02577   -31.76715   0.17892   5       2.46213   0.51223   45.773442   1.185622
  092541.34+131938.9        141.42227   13.32748   1.87     -27.1672    0.00603   -31.2001    0.02835   5       2.01782   0.12706   44.591011   0.195795
  092605.51+361738.3        141.523     36.29398   0.9395   -27.5472    0.00853   -31.60455   0.03175   5       2.64013   0.45611   45.702232   0.218913
  092612.00+363531.3        141.55003   36.59204   2.0408   -27.2859    0.01067   -31.39932   0.09139   5       2.64186   0.45099   45.418701   0.606849
  092633.42+304535.3        141.63928   30.75981   1.3091   -27.2978    0.00784   -31.1577    0.02294   5       1.85955   0.13602   43.776769   0.164269
  092633.60+362450.7        141.64002   36.41409   1.6729   -27.774     0.00942   -31.12669   0.01566   5       1.88862   0.0567    41.622784   0.160226
  092648.93+362353.6        141.70389   36.39823   1.053    -27.6568    0.01018   -31.08783   0.01141   5       2.02852   0.05871   41.846349   0.135543
  092718.49+304538.9        141.82707   30.76083   0.5267   -26.9529    0.00852   -31.31584   0.0489    5       2.21589   0.34139   46.231507   0.334698
  092720.53+305039.3        141.83556   30.84427   0.567    -27.6567    0.01543   -31.29481   0.02449   5       1.97681   0.16842   43.211561   0.189605
  092728.24+362404.9        141.86767   36.40138   1.2134   -27.7478    0.01066   -31.45901   0.02709   5       2.00112   0.20776   43.921324   0.196131
  092829.85+504836.5        142.1244    50.81015   1.0338   -27.2262    0.01034   -30.88527   0.01421   5       1.97444   0.07067   42.273519   0.126774
  092943.41+004127.3        142.43091    0.69092   0.5866   -26.4161    0.00777   -30.67378   0.01152   5       2.65729   0.07746   44.195435   0.10802
  093224.56+053016.6        143.10234    5.50464   0.9363   -27.524     0.00928   -31.52956   0.03592   5       2.1668    0.34067   45.302734   0.245477
  093234.97+290220.5        143.14572   29.03904   0.65     -27.3692    0.01259   -31.00258   0.02265   5       2.33933   0.15655   42.461622   0.175883
  093340.21+550641.6        143.41757   55.11156   0.6451   -27.7407    0.01765   -31.4211    0.02728   5       2.50857   0.22935   43.700416   0.206675
  093359.34+551550.6        143.49728   55.26407   1.8628   -27.4116    0.00616   -31.35436   0.0257    5       1.86158   0.08442   44.607638   0.179107
  093527.84+354306.6        143.86601   35.71851   0.9002   -27.3819    0.00872   -31.44043   0.02017   5       2.0041    0.12378   45.296762   0.147791
  093548.36+611906.9        143.95151   61.31861   2.879    -27.957     0.04489   -31.99816   0.08805   5       2.08402   0.21856   46.619977   0.611284
  093625.29+355014.8        144.10541   35.83747   2.398    -27.7321    0.01241   -31.81863   0.17125   5       2.54708   0.69714   46.356891   1.131684
  093639.11+611918.0        144.16299   61.32169   1.3295   -27.3692    0.01001   -31.94119   0.05195   5       2.16687   0.31768   48.650709   0.362715
  093732.81+543707.8        144.38672   54.61883   0.4688   -26.4766    0.00778   -30.14151   0.01511   5       2.04316   0.09137   40.438027   0.127825
  093737.93+154139.8        144.40805   15.69442   2.151    -27.546     0.00937   -31.67794   0.13498   5       2.60282   0.58653   46.19107    0.892754
  093821.31+380719.3        144.5888    38.12206   0.602    -27.8893    0.01707   -31.52106   0.03665   5       2.38862   0.28243   43.751189   0.263229
  093924.69+375516.0        144.8529    37.92114   0.4232   -27.0535    0.00962   -31.0005    0.05917   5       2.75316   0.37215   43.740346   0.395594
  093939.69+375705.7        144.9154    37.95161   0.2313   -26.645     0.01068   -30.61702   0.03648   5       2.36413   0.16909   42.884075   0.249935
  094009.63+033041.8        145.04013    3.51164   0.6157   -27.0115    0.00949   -30.85823   0.01373   5       1.86065   0.08642   42.974177   0.113445
  094016.43+033424.2        145.06847    3.57339   1.6754   -27.7057    0.00882   -31.47694   0.03985   5       2.42381   0.19504   44.211905   0.27243
  094053.92+032442.7        145.2247     3.41187   1.3259   -27.5705    0.01001   -31.26012   0.04266   5       2.54653   0.35833   43.335712   0.292904
  094111.05+044416.5        145.29607    4.73794   1.7725   -28.0166    0.01445   -31.68727   0.06629   5       2.69007   0.349     44.326008   0.44706
  094127.73+043012.8        145.36556    4.50357   0.9341   -27.5555    0.0113    -31.53277   0.03867   5       2.38796   0.56772   45.194943   0.264294
  094132.60+344118.1        145.38585   34.68838   1.7785   -27.5399    0.00976   -31.15537   0.04595   5       2.18565   0.20551   42.770275   0.315788
  094302.14+470217.9        145.75894   47.03833   2.482    -28.024     0.03607   -32.03824   0.09213   5       2.31698   0.29872   46.609969   0.627366
  094313.66+465138.8        145.80692   46.86079   1.306    -27.8985    0.01233   -31.7206    0.04056   5       2.66822   0.36441   45.02927    0.278272
  094317.33+470039.5        145.82221   47.01099   1.847    -28.0947    0.01888   -31.40568   0.02232   5       1.87796   0.0747    42.149503   0.206526
  094345.20+465154.7        145.93837   46.8652    1.2482   -27.0349    0.01448   -31.48123   0.02641   5       2.09281   0.17724   46.986371   0.206548
  094404.41+480646.5        146.01842   48.11292   0.392    -26.8716    0.01125   -30.8615    0.0164    5       2.29651   0.08809   43.568474   0.128505
  094446.36+040659.7        146.19321    4.11661   1.8125   -27.4886    0.0123    -31.51964   0.08306   5       2.25176   0.45093   45.382246   0.552515
  094610.71+095226.3        146.54466    9.874     0.697    -27.6906    0.01382   -31.28272   0.01378   5       2.6716    0.10722   42.993058   0.135148
  094621.26+471131.3        146.58859   47.19203   0.23     -26.7015    0.00525   -30.082     0.02155   5       1.98398   0.09696   39.12491    0.182299
  094818.18+581722.9        147.07576   58.2897    0.9366   -27.4827    0.00887   -31.45405   0.04891   5       2.37282   0.48933   44.973907   0.32867
  094821.74+551938.0        147.09062   55.32722   0.8742   -27.3768    0.01213   -31.10175   0.02323   5       2.05422   0.13775   43.084424   0.174316
  094833.75+002458.4        147.14062    0.41622   1.4883   -27.1609    0.00865   -31.31741   0.02946   5       2.17555   0.17007   45.390331   0.20635
  095048.38+392650.4        147.70161   39.44736   0.2057   -25.9766    0.01204   -29.65658   0.00304   5       2.16953   0.013     39.287397   0.089299
  095221.36+080313.9        148.089      8.05388   0.6291   -26.9783    0.00962   -30.75721   0.02035   5       2.20672   0.14857   42.44398    0.152771
  095251.52+013848.4        148.21469    1.64678   0.4997   -27.3753    0.01345   -30.83114   0.01205   5       1.93432   0.07912   41.306193   0.139943
  095314.04+391943.2        148.30853   39.32867   1.4554   -27.246     0.0099    -31.4255    0.08156   5       2.76315   0.51952   45.754675   0.542867
  095327.47+075615.9        148.36447    7.93778   0.699    -27.4333    0.01057   -31.21678   0.02222   5       1.93173   0.13654   43.611614   0.164536
  095329.91+013700.5        148.37463    1.61682   1.2463   -27.6798    0.00917   -32.14705   0.03742   5       2.03884   0.22145   48.736566   0.267715
  095345.21+014251.8        148.43842    1.71441   1.6573   -27.7243    0.00973   -31.46265   0.02895   5       2.03075   0.13714   44.041532   0.205673
  095404.95+174218.9        148.52064   17.70526   2.196    -27.5018    0.01698   -31.68924   0.18659   5       2.62267   0.8137    46.44653    1.233908
  095529.86+614125.3        148.87445   61.69038   1.4428   -27.3858    0.00727   -31.22483   0.04407   5       2.58801   0.26359   43.859154   0.297575
  095623.67+272114.1        149.09866   27.35393   1.864    -27.7925    0.00951   -31.27797   0.04959   5       2.06577   0.22422   42.54457    0.343284
  095636.42+690028.3        149.15178   69.00789   1.9752   -26.979     0.01277   -31.36673   0.0623    5       2.27917   0.24501   46.46022    0.422938
  095658.66+693852.5        149.24445   69.64793   2.0347   -27.4725    0.01245   -31.41797   0.05995   5       2.08441   0.22095   44.777758   0.401974
  095701.45+685500.5        149.25606   68.91682   1.2968   -26.8811    0.00786   -31.16176   0.04063   5       2.09107   0.29023   45.509462   0.279412
  095755.08+024806.3        149.47954    2.80177   1.1109   -27.4504    0.00972   -31.52009   0.02262   5       2.26689   0.22449   45.5416     0.163595
  095759.50+020435.9        149.49794    2.07665   2.0336   -27.3982    0.00845   -31.87968   0.12222   5       2.43918   0.46787   48.126397   0.812682
  095822.18+014524.1        149.59244    1.75672   1.964    -26.9359    0.0091    -31.45664   0.04696   5       2.34637   0.18513   47.229523   0.32892
  095834.05+024427.1        149.64188    2.74088   1.8871   -27.5629    0.00911   -31.4918    0.05779   5       2.16741   0.29494   44.894497   0.386465
  095844.94+014309.0        149.68727    1.71917   1.3366   -27.873     0.01338   -31.92806   0.05668   5       2.0931    0.37937   46.501632   0.381506
  095847.88+690532.7        149.69951   69.09242   1.2882   -26.6413    0.00766   -30.96525   0.02752   5       2.08368   0.13973   45.195412   0.199889
  095852.15+025156.3        149.7173     2.86565   1.4073   -27.5458    0.00928   -31.32392   0.0334    5       2.32986   0.26001   43.857521   0.231815
  095858.67+020138.9        149.7445     2.0275    2.455    -27.459     0.01551   -31.34005   0.09385   5       2.22225   0.3355    44.319229   0.624451
  095908.68+025423.9        149.78619    2.90666   1.5563   -27.2394    0.01257   -31.2124    0.0441    5       2.51868   0.31772   44.376537   0.299835
  095919.82+024238.6        149.83258    2.71072   2.123    -28.281     0.03206   -31.8641    0.05534   5       2.01695   0.18657   44.409581   0.396718
  095924.46+015954.3        149.85194    1.99843   1.2348   -27.3071    0.00727   -31.14077   0.02651   5       2.33022   0.22209   43.627061   0.186294
  095931.27+125808.7        149.88031   12.9691    2.699    -27.6737    0.01678   -31.7249    0.09206   5       2.22974   0.27043   45.977929   0.613234
  095939.85+130304.1        149.91606   13.05116   0.471    -27.4506    0.01526   -30.99056   0.02032   5       2.0797    0.1212    42.049121   0.172785
  095944.15+305616.1        149.93399   30.93782   0.3525   -26.9405    0.01202   -30.62274   0.0742    5       2.14696   0.4206    41.712049   0.496899
  095946.01+024743.5        149.94173    2.79542   1.0665   -27.4413    0.00855   -31.23848   0.01955   5       2.05987   0.14235   43.72195    0.146402
  095949.39+020140.9        149.95583    2.02805   1.7535   -27.5727    0.0081    -31.4724    0.05623   5       2.33968   0.29111   44.726455   0.376074
  100001.44+024844.6        150.00601    2.81239   0.7661   -27.3805    0.00933   -31.24945   0.02356   5       1.88021   0.17219   44.043193   0.169145
  100012.91+023522.8        150.0538     2.58968   0.6984   -27.3746    0.01338   -31.09317   0.02726   5       2.57301   0.2552    43.036855   0.199644
  100014.13+020054.4        150.05891    2.01513   2.4978   -27.7196    0.02042   -31.69931   0.10516   5       2.15784   0.379     45.621282   0.70036
  100024.47+020619.6        150.10199    2.10546   2.288    -27.6954    0.01463   -31.65645   0.06511   5       2.06912   0.23234   45.43774    0.436589
  100024.64+023149.0        150.10269    2.5303    1.3212   -27.3712    0.00956   -31.46697   0.0419    5       2.23284   0.28256   45.515569   0.284519
  100025.24+015852.0        150.10519    1.98113   0.3726   -26.9913    0.012     -30.54399   0.00981   5       1.99752   0.049     40.984811   0.119549
  100040.86+154839.9        150.17026   15.8111    1.3553   -27.1816    0.00997   -31.15543   0.06262   5       2.78822   0.63381   44.23751    0.418155
  100055.39+023441.3        150.2308     2.57815   1.404    -27.6652    0.00999   -31.45896   0.03786   5       2.0498    0.23369   44.259149   0.260039
  100055.71+314001.2        150.23213   31.66701   0.1948   -26.8798    0.01122   -30.36191   0.00794   5       2.70832   0.03439   40.240664   0.119784
  100057.50+684231.0        150.23961   68.70862   0.4986   -27.1079    0.01204   -30.83051   0.00928   5       2.13782   0.04946   42.396744   0.103266
  100058.84+015400.2        150.24518    1.90006   1.5571   -27.8314    0.0113    -31.52433   0.04791   5       2.26555   0.2947    44.009788   0.326918
  100110.18+552834.5        150.29244   55.47628   2.108    -26.8914    0.00668   -31.04825   0.08841   5       2.08582   0.36762   44.718823   0.586678
  100111.03+251813.1        150.29597   25.30366   1.6127   -27.4544    0.00915   -31.71606   0.04231   5       2.10884   0.22499   46.817429   0.290148
  100114.29+022356.8        150.30957    2.39912   1.7961   -27.5029    0.00893   -31.58412   0.09011   5       2.29763   0.49908   45.748878   0.59781
  100116.78+014053.5        150.31995    1.68155   2.0541   -27.7435    0.01039   -31.8242    0.06465   5       1.96334   0.22997   46.346949   0.431891
  100119.13+284900.8        150.32973   28.81689   1.5149   -27.3799    0.00785   -31.36341   0.03176   5       2.48404   0.19938   44.797089   0.21814
  100120.26+023341.3        150.33443    2.56148   1.8342   -27.8784    0.01321   -32.17268   0.10325   5       2.3663    0.50238   48.092521   0.686975
  100120.83+555349.6        150.33683   55.89712   1.4173   -26.537     0.01044   -30.0441    0.01625   5       2.0693    0.09812   39.548446   0.148779
  100122.10+284844.5        150.34209   28.81236   1.5845   -27.5177    0.00839   -31.55249   0.04073   5       2.42144   0.24393   45.479724   0.275855
  100132.00+554106.2        150.38336   55.68508   2.96     -27.9416    0.02398   -31.87563   0.21972   5       2.38797   0.6627    45.875074   1.453076
  100132.16+013420.8        150.38403    1.57245   1.3548   -27.7655    0.01226   -31.75751   0.04277   5       2.15527   0.32531   45.817137   0.291126
  100136.50+025303.6        150.4021     2.88434   2.1158   -27.6034    0.01321   -31.45002   0.10223   5       2.50449   0.47328   44.453202   0.678595
  100140.09+683734.9        150.41707   68.62637   1.6118   -27.5808    0.00921   -31.56719   0.03569   5       1.89431   0.14923   45.318329   0.243927
  100154.95+284533.7        150.479     28.75938   2.514    -27.8478    0.02377   -32.22585   0.15643   5       2.20984   0.43825   48.568391   1.039516
  100202.77+022434.6        150.51157    2.40962   0.9877   -27.8259    0.01012   -31.64573   0.03081   5       2.00186   0.22495   44.832802   0.215332
  100210.72+023026.2        150.54468    2.50728   1.1607   -27.628     0.00936   -31.36782   0.03169   5       2.13736   0.24289   43.810475   0.222233
  100219.49+015537.0        150.58122    1.92695   1.5103   -27.7829    0.00965   -31.7399    0.04385   5       2.25845   0.2525    45.629785   0.296426
  100226.33+021923.1        150.60971    2.32309   1.2923   -27.8679    0.01174   -31.45202   0.02624   5       1.8679    0.15972   43.383557   0.19806
  100232.13+023537.3        150.63388    2.5937    0.6576   -27.2988    0.01092   -31.13211   0.02609   5       2.35453   0.2149    43.603937   0.186709
  100232.50+033408.0        150.63542    3.56889   2.889    -27.5376    0.01274   -31.48357   0.17509   5       2.32261   0.57454   44.943805   1.156877
  100234.32+015011.1        150.64304    1.83644   1.5045   -27.3942    0.00819   -31.42932   0.03742   5       2.1661    0.22702   45.173149   0.254547
  100236.70+015948.6        150.65294    1.99685   1.5163   -27.8154    0.01004   -32.04438   0.05998   5       2.23764   0.2964    47.50444    0.403202
  100238.70+013936.4        150.66128    1.66013   1.318    -27.9816    0.01302   -31.77254   0.04449   5       2.19891   0.30812   45.031554   0.304231
  100245.35+033525.5        150.689      3.59043   1.646    -27.6162    0.01018   -31.5174    0.08043   5       2.29483   0.53564   44.845096   0.534655
  100248.94+325130.8        150.70395   32.85858   1.5366   -27.4479    0.0089    -31.18056   0.02352   5       2.07894   0.11102   43.313013   0.172426
  100251.62+022905.3        150.7151     2.48483   2.0055   -27.6029    0.01097   -31.83267   0.12923   5       2.41358   0.61792   46.978399   0.855927
  100302.91+015208.5        150.76216    1.86905   1.7996   -27.8564    0.01168   -31.40574   0.04247   5       1.95838   0.19042   43.125471   0.297462
  100309.43+554134.6        150.78932   55.69295   0.6736   -27.2731    0.01432   -31.08299   0.02305   5       2.08893   0.17987   43.385258   0.173221
  100341.37+285030.8        150.92239   28.84191   2.0368   -27.9494    0.01306   -31.63667   0.12765   5       2.66043   0.57346   44.267466   0.846379
  100402.61+285535.3        151.0109    28.92649   0.3287   -25.9264    0.00779   -30.04161   0.00378   5       2.62827   0.01919   42.031754   0.069744
  100434.80+411239.2        151.14503   41.21091   1.731    -27.2977    0.01133   -30.4167    0.00661   5       1.94103   0.02291   38.891108   0.164928
  100436.09+411552.8        151.1504    41.26468   0.9398   -28.0854    0.01779   -31.64503   0.02208   5       2.55745   0.20215   43.765822   0.184482
  100453.54+411810.5        151.22309   41.30292   1.857    -27.8478    0.01247   -31.4569    0.03354   5       1.89197   0.14272   43.498022   0.240769
  100640.34+125147.1        151.66812   12.86309   0.8147   -27.1344    0.00765   -31.08751   0.03164   5       2.04806   0.22711   43.982885   0.217294
  100710.43+350301.3        151.79347   35.05038   0.4385   -26.992     0.01267   -30.54787   0.02367   5       2.48648   0.14692   41.007529   0.186199
  100717.23+124543.9        151.82183   12.7622    1.284    -26.7838    0.00854   -31.06938   0.01357   5       2.14401   0.07004   45.298654   0.120717
  100817.92+534532.8        152.07468   53.75913   1.2895   -27.7429    0.0121    -31.50073   0.03664   5       2.27218   0.2217    44.216481   0.254659
  100921.89+534925.7        152.34123   53.82381   0.3879   -27.5222    0.01752   -30.95351   0.02297   5       2.17539   0.12959   41.511695   0.197614
  101044.30+060912.9        152.6846     6.1536    1.4569   -27.3391    0.00677   -31.3339    0.02533   5       2.16543   0.12303   44.769534   0.177108
  101105.95+554633.0        152.77482   55.77584   1.9244   -28.3108    0.02159   -31.8319    0.05578   5       2.15778   0.22683   44.07526    0.389309
  101151.04+554715.5        152.9627    55.78765   1.574    -27.9871    0.012     -32.26127   0.10081   5       2.25188   0.55185   48.231668   0.670396
  101155.59+294141.5        152.98166   29.69489   2.64     -26.3412    0.00569   -30.88071   0.04309   5       2.10281   0.11937   45.86654    0.304579
  101330.09+061208.2        153.37538    6.2023    1.921    -27.1834    0.00873   -31.48457   0.06979   5       1.96372   0.26047   46.400453   0.467619
  101412.80+430017.2        153.55335   43.00479   2.1026   -27.9613    0.01498   -31.66422   0.05492   5       1.93169   0.2101    44.40041    0.373741
  101451.38+425623.5        153.71412   42.93988   1.377    -28.193     0.01813   -32.06869   0.06741   5       2.36232   0.45095   46.118886   0.45394
  101720.67+385738.1        154.33614   38.96061   0.629    -27.3173    0.01998   -30.95328   0.01437   5       1.87993   0.08533   42.349016   0.146942
  101755.29+390430.7        154.48038   39.0752    0.8436   -27.1657    0.01519   -31.30559   0.0235    5       2.26639   0.24141   45.292741   0.17695
  101823.62-000527.7        154.59845   -0.09105   1.3971   -27.2388    0.00667   -31.46699   0.06485   5       2.41946   0.46346   46.057731   0.433646
  101848.67+412343.4        154.70282   41.39541   1.585    -28.0066    0.01502   -31.81718   0.05842   5       2.6115    0.29855   45.223558   0.394504
  101850.52+411508.1        154.71051   41.25225   0.5772   -26.9748    0.00907   -30.53139   0.0117    5       1.99263   0.0765    40.969277   0.122202
  101857.49+412549.2        154.73955   41.43034   2.1226   -27.7437    0.00999   -31.79884   0.0738    5       2.0789    0.22993   46.178909   0.491268
  101858.58+412455.9        154.74412   41.41553   0.896    -27.4307    0.01019   -31.29609   0.01977   5       1.84191   0.09973   44.145219   0.147557
  102002.34+450158.4        155.00976   45.0329    1.123    -27.6416    0.0085    -31.44214   0.02738   5       2.30957   0.19088   44.244856   0.193295
  102030.73+450456.8        155.12806   45.08247   1.75     -27.7648    0.01224   -31.75107   0.08843   5       2.46656   0.52666   45.777538   0.587545
  102040.43+445635.1        155.16846   44.94309   2.319    -27.3529    0.00932   -31.49393   0.08596   5       2.11174   0.33229   45.768258   0.571116
  102117.74+131545.9        155.32393   13.26276   1.5652   -27.0771    0.00978   -31.09877   0.039     5       2.71866   0.22701   44.291712   0.265489
  102124.95+130115.5        155.35396   13.02098   1.0072   -27.0506    0.00837   -31.1175    0.02058   5       1.89797   0.1242    44.523703   0.150027
  102147.45+130850.4        155.44772   13.14736   0.6559   -27.1151    0.01055   -30.84584   0.01146   5       1.93552   0.06025   42.468352   0.109328
  102224.04+215833.0        155.60019   21.97585   1.1651   -27.1254    0.00789   -31.51938   0.04258   5       2.28128   0.35407   46.867432   0.295643
  102251.92+194840.2        155.71635   19.81117   0.902    -27.5481    0.01063   -31.09132   0.01605   5       2.08169   0.13034   42.314367   0.144963
  102309.96+194248.2        155.7915    19.71342   1.5935   -27.8472    0.01163   -31.66501   0.08589   5       2.47418   0.52414   44.872732   0.571327
  102313.25+195651.8        155.80524   19.94774   1.0864   -27.1738    0.00785   -31.18619   0.02138   5       2.00334   0.15569   44.47227    0.15374
  102318.64+194835.4        155.82767   19.80986   1.7613   -27.1311    0.00749   -32.1009    0.06934   5       2.02239   0.28026   50.678573   0.489995
  102324.77+434032.2        155.85324   43.67563   1.5855   -27.5043    0.00973   -31.24541   0.06173   5       2.48441   0.46073   43.509731   0.414134
  102332.90+042135.2        155.88712    4.35979   0.876    -27.87      0.01147   -31.35724   0.01734   5       2.01076   0.14813   42.749991   0.156955
  102341.57+434743.3        155.92325   43.79539   1.5795   -27.7266    0.01061   -31.89181   0.07667   5       2.53897   0.49143   46.861948   0.511029
  102350.94+041542.0        155.96227    4.26168   1.8089   -27.5754    0.00959   -31.67912   0.03533   5       2.10084   0.15764   46.07849    0.242804
  102357.66+194012.5        155.99026   19.67016   0.623    -27.8477    0.01606   -31.25834   0.02543   5       2.03917   0.19993   42.189149   0.209869
  102409.58+434813.0        156.03993   43.80364   0.8763   -27.2583    0.00574   -31.334     0.01831   5       2.36548   0.15233   45.100979   0.134515
  102411.01+471753.5        156.04589   47.29822   0.812    -27.6002    0.01384   -31.33896   0.02405   5       2.65375   0.25479   43.733985   0.180632
  102422.06+435020.1        156.09193   43.83894   1.4232   -27.9993    0.01214   -31.70507   0.03958   5       1.97835   0.18824   44.514203   0.274444
  102423.83+195250.1        156.0993    19.8806    1.6352   -27.2037    0.00791   -31.832     0.07665   5       2.37715   0.43704   48.608261   0.520569
  102426.29+434731.3        156.10957   43.79205   2.358    -27.264     0.00995   -31.38821   0.04444   5       1.93368   0.14974   45.435099   0.301371
  102426.75+471531.5        156.11149   47.25875   1.758    -27.8719    0.01207   -31.76845   0.06343   5       2.39046   0.31268   45.453685   0.424556
  102436.93+434741.5        156.15389   43.79488   1.5964   -27.7712    0.00967   -31.88316   0.08148   5       2.41772   0.50792   46.622324   0.541689
  102516.08+470745.0        156.31703   47.12918   1.249    -27.7123    0.00887   -32.01865   0.06279   5       2.43742   0.50622   47.756859   0.422436
  102816.32+533542.8        157.068     53.59525   0.837    -27.7439    0.01427   -31.57523   0.03871   5       2.26412   0.3669    44.703631   0.268043
  102836.08+240401.8        157.15034   24.06718   0.5829   -27.1085    0.01009   -30.97325   0.02052   5       1.98475   0.11584   43.335499   0.151845
  103026.24+380321.5        157.60934   38.056     0.9704   -27.4948    0.00895   -31.18638   0.03145   5       2.14268   0.28518   43.159386   0.222044
  103031.64+052454.9        157.63187    5.41526   1.185    -26.9444    0.0071    -31.25765   0.01216   5       2.27738   0.06612   45.882607   0.114516
  103032.50+505709.8        157.63544   50.95273   1.3766   -27.8759    0.01175   -31.58096   0.04889   5       2.28932   0.36113   44.201021   0.333146
  103043.86+053509.9        157.68279    5.5861    2.639    -28.2081    0.04694   -31.69529   0.08421   5       2.19212   0.27892   43.594911   0.595493
  103050.84+310539.5        157.71187   31.09431   1.962    -27.9717    0.01437   -31.70948   0.05429   5       2.07309   0.1986    44.656273   0.368638
  103056.11+645726.4        157.73383   64.95734   1.0749   -27.5105    0.01205   -31.1879    0.02439   5       2.16606   0.20593   43.105134   0.182986
  103104.51+380444.9        157.7688    38.07915   1.0064   -27.5871    0.0094    -31.09044   0.01917   5       1.89237   0.11397   42.148903   0.162434
  103113.05+505226.6        157.80439   50.87406   0.841    -27.9409    0.01451   -31.78875   0.04193   5       2.09126   0.21063   45.305062   0.288317
  103114.20+051718.3        157.80917    5.28842   2.425    -27.5123    0.01051   -31.67246   0.12424   5       2.27241   0.4889    46.292899   0.822562
  103125.50+651058.7        157.85628   65.183     1.2672   -27.6503    0.01542   -31.84514   0.06421   5       2.42898   0.40284   46.866575   0.432738
  103134.37+380513.4        157.89322   38.08706   1.8717   -27.9382    0.01002   -31.76888   0.10794   5       2.67752   0.53346   45.185095   0.715227
  103136.68+504748.4        157.90285   50.7968    2.161    -28.046     0.0201    -31.68859   0.14457   5       2.49118   0.58001   44.214351   0.959849
  103138.67+380651.7        157.91115   38.11436   0.4921   -26.8966    0.00706   -30.73776   0.01269   5       1.99975   0.0727    42.650199   0.105082
  103143.66+505006.1        157.93195   50.83504   1.134    -27.8297    0.01019   -31.59415   0.04122   5       2.20136   0.29979   44.477132   0.282069
  103154.80+504417.9        157.97834   50.73832   1.168    -27.5637    0.00822   -31.24755   0.03553   5       2.40911   0.33282   43.280665   0.247183
  103208.08+503100.6        158.03369   50.51685   1.7795   -27.142     0.0087    -31.10607   0.04715   5       2.10111   0.2304    44.074154   0.317217
  103209.10+502004.6        158.03793   50.33464   1.9705   -27.535     0.01027   -31.51272   0.14372   5       2.54727   0.76199   45.14666    0.950024
