0.,62.84787603823441
0.1,70.68241285544796
0.2,78.91750204701188
0.30000000000000004,87.3714127412567
0.4,95.82625949877368
0.5,104.04311566690326
0.6000000000000001,111.79147766452844
0.7000000000000001,118.88671425437173
0.8,125.22556365044751
0.9,130.80962379501352
1.,135.74990434362843
1.1,140.25052520005252
1.2000000000000002,144.57497682628122
1.3,149.00271419442993
1.4000000000000001,153.78621592893984
1.5,159.11817359901318
1.6,165.11499602404336
1.7000000000000002,171.8174542598604
1.8,179.20433892980014
1.9000000000000001,187.21250232710335
2.,195.75707437757166
2.1,204.74786865171745
2.2,214.10049284190126
2.3000000000000003,223.74246608219914
2.4000000000000004,233.61550479169824
2.5,243.67530176858105
2.6,253.88992129059278
2.7,264.2376153699595
2.8000000000000003,274.70456761259214
2.9000000000000004,285.2828416907501
3.,295.96865613179193
